id1,id2
33538,592060
776614,982856
724382,843987
482030,464393
309694,784661
685762,406985
763116,928610
960036,895317
786926,295500
78903,527747
380066,378283
324156,957877
254451,192571
788316,309364
891310,804962
485539,674168
592356,973460
486066,742231
943147,870000
517769,600819
970678,936563
36512,315150
936585,649808
600471,539722
384456,382119
296195,268087
951311,27904
597350,596008
582133,336774
261111,709149
404918,438900
595707,799097
810680,589989
207333,462108
590077,412208
46048,731464
92977,294856
919960,231618
114641,166095
350211,778456
575461,458176
753522,732988
239872,172673
604571,579701
808524,512031
970460,463228
954062,25932
727528,92502
16680,349990
425835,848785
617341,947210
658442,545706
759435,4176
516899,338902
403383,162584
272177,549427
642930,867696
114864,515558
822089,958175
941025,348221
868845,310120
952736,688683
442323,411175
301947,113106
441714,221646
594435,474452
162277,958879
955922,661725
799844,476437
992622,220962
177577,479544
481317,723018
3970,710238
961494,636683
892979,301900
962482,889287
618110,410308
594926,369524
697534,701350
378247,228214
486867,229538
907954,973497
431683,668089
476541,674109
155891,411175
142565,16345
810034,39135
221647,689220
105343,244539
244200,26681
236355,980393
425737,546157
396017,743278
307883,82998
218131,941944
820989,415422
199296,543522
671562,957029
687546,607938
965243,336980
913818,68799
647792,357294
221646,292173
98150,129046
769989,710804
948589,320811
365088,417916
450793,783566
822375,203807
323773,568802
577282,39636
100186,473537
637558,843550
325665,987722
543951,395018
335403,903205
76653,233778
998529,585630
610860,575732
858001,717885
726711,452522
3114,31303
912606,340256
507662,80677
37767,303538
992412,386865
50745,595327
761619,153790
511193,184034
145960,718512
245648,964592
916770,874877
678630,853108
847505,632341
154700,432246
249441,954376
230385,449490
265951,920290
594880,731319
124971,322595
551523,995870
911752,201653
512387,138405
499968,573815
393708,352215
421560,957456
480101,85957
854831,348526
471152,671949
72879,950580
936055,217681
262098,918048
183005,717077
962211,945115
426191,187083
620231,860367
741537,476309
590879,482737
589653,633867
573435,794239
564306,507487
233196,315052
753195,270739
113106,344094
382403,244805
580436,328673
230535,733457
317151,682177
711301,981121
133286,478098
648455,723158
418346,952047
674170,831633
804256,874551
431704,214426
521793,460484
853535,661810
472356,682062
376639,13353
281174,519496
728051,196444
687480,171749
321633,355571
69553,3091
466413,620562
718060,139415
573319,32492
643373,550726
454136,522968
176249,754157
549860,563533
169153,955560
996359,846428
707397,934554
56303,624635
291878,725067
460658,30314
12015,124951
214339,578745
311802,20335
192015,114297
29025,311295
145221,636828
617619,599931
565304,310867
581603,862709
545250,108158
783314,817471
668699,294127
484816,352976
143545,129363
747520,580017
607875,97271
75890,215757
277808,734742
63909,308714
917519,645889
627445,409447
84232,87552
786472,439484
146397,894812
225306,996127
505143,895077
322211,983815
612746,434412
549221,276227
123187,696885
564023,48379
91457,958684
727977,699913
297112,544957
679381,477792
50005,57471
144205,330493
288023,120235
426964,262589
561462,85976
304906,333096
282113,382127
450604,33245
704146,521194
979736,31652
807575,89478
957268,221050
919436,629376
363746,812039
964032,295285
994433,636028
737737,6239
945322,384946
564726,301424
391999,27349
248317,321743
450281,252924
535918,674022
758990,221373
60157,112484
223782,620902
659548,816268
468111,18107
664131,717642
914320,819914
198159,589224
184905,290856
666852,40668
496283,943974
499423,450061
448996,366572
704610,596763
599340,856738
348813,640706
950731,754294
695024,826441
89478,848509
447295,777246
169239,980408
679427,376875
315970,141739
556544,10979
263261,888908
662522,817051
72312,442752
305826,208945
839515,452022
104716,793554
611820,662062
644035,147051
942595,615874
464744,491823
455989,960815
582811,411775
952499,143350
699189,248810
720807,572912
423994,33044
657755,896313
436548,174703
272430,71453
853903,288506
774597,535443
889625,101231
242063,458323
459372,585314
396540,926135
170125,814815
892068,936704
368597,25091
977494,386837
25693,254214
527092,224584
921501,297576
135206,663758
220253,31973
356873,50850
346358,771658
625708,801796
370762,468095
69521,828334
108894,332998
258795,135141
146905,701354
426259,165399
930689,602522
89329,151743
120620,624076
698413,342714
146045,579483
615868,382241
82019,423552
886177,326362
618731,559874
496155,151743
233379,48379
937632,740677
773615,824295
85006,290493
783688,162420
741973,644543
587328,39719
665187,664692
297895,532218
76391,645722
420934,759368
129634,748718
746011,444624
126632,577209
827409,3453
716449,459094
798741,887301
681819,788028
261246,15574
231749,802875
637032,186235
95575,701599
73378,23723
55240,876269
227314,281285
815768,345544
867220,631544
832782,735270
155796,638960
584953,604891
363321,761259
685106,554789
34373,724887
540247,357547
895423,636474
244607,570614
715187,133392
822777,570430
606139,958282
979106,280655
583973,737013
950353,165699
611694,602530
145144,746494
457114,247243
960965,19009
345191,590042
928049,978439
489185,490615
593852,172673
486216,491342
636812,271534
45295,382497
447833,193007
734600,532698
548477,704369
149589,650343
317344,949011
619348,586079
912687,182242
757375,837623
489278,303647
193186,150735
699814,261041
65823,28727
53179,429827
727110,800962
47254,618955
669185,674181
305536,818680
906481,649863
177571,29479
92974,625696
522421,492393
308826,474024
807888,260243
368311,270909
680126,939290
945263,350772
717241,427108
62503,825861
699630,954221
634653,272628
720180,966172
806482,577745
461519,349530
828973,361937
914046,559550
906607,529701
690523,256146
623947,788676
184350,638434
384917,779502
4364,325092
74071,728422
630994,866510
348718,868688
512538,58970
195909,66108
4590,760585
478162,152764
899118,637523
343050,763165
502635,495498
275573,897620
8159,382923
521314,298895
830020,188089
340839,745850
753200,837086
191268,552493
501697,899549
221188,422374
695248,868803
29960,928580
928162,970077
345579,520411
761116,928767
385905,140237
430953,817610
819092,837318
578779,772239
374348,91580
469609,503653
224687,612088
760442,792067
62649,125295
223922,648073
114981,484690
76522,901552
205909,511310
953453,360527
345922,465913
195018,603558
636122,217140
369861,932354
540728,298808
821956,143864
662988,505536
172738,797209
496070,225118
934907,993566
583980,712948
736974,127752
890967,464644
442235,536443
300683,989529
315311,510661
453173,398399
760862,846973
791863,818798
535293,590699
564084,625494
457360,673933
355704,923101
984763,387468
735552,130278
942896,65451
4554,853730
940546,340314
797139,428296
379729,152300
127759,269065
367827,769797
846070,464596
981808,941831
477250,253970
932541,289904
170359,717688
305390,435826
632791,732775
460941,235568
274622,365379
475577,641510
918082,515932
980070,697954
977654,315267
918458,761060
303729,315200
671183,957162
988060,553004
547254,846059
294127,27523
704360,700792
305099,621048
312580,125292
387070,243456
561990,316518
762961,544586
583673,997857
301625,773217
44284,854854
202057,931108
275731,546620
433773,234722
89864,325196
113789,968653
108340,819887
318022,36037
945893,248376
926469,87693
781522,496129
574592,318298
16079,553070
64471,881278
712003,396223
881573,937233
467639,634962
988544,361285
226913,746437
346969,204435
992452,883231
709303,95019
544870,312865
602495,356175
30859,342325
297504,575333
120012,796831
908730,726515
251488,140613
885375,588869
180536,558632
560487,30260
68739,465538
167828,5980
95951,516096
745999,992251
829126,426274
223188,384748
408234,672295
242681,651194
377887,978114
439539,328825
701962,433040
244600,222511
146115,750750
883659,15145
266970,729433
231214,941465
284209,64582
442765,391509
435212,937650
482603,23611
231651,335398
863490,88236
744958,609873
663246,829
737647,198387
960604,117523
989357,984940
34527,98021
373149,180448
180031,252073
414390,814718
855740,701952
303346,15136
223539,592269
861773,69558
675108,579752
526913,909927
325056,687055
793829,267818
453610,84970
656777,486427
57404,420842
43998,789549
262548,831159
783524,217173
487578,367071
854597,468259
936527,110429
115079,730858
199011,395706
105708,755445
321798,580680
596527,752517
227137,637037
529266,382134
538373,411803
555951,454192
505935,285126
982048,691529
584657,507067
157606,287828
733812,483074
560822,306881
119782,120377
112556,540830
278662,439699
583911,305983
136233,920396
486703,937874
828552,246683
294231,779365
248011,936167
19388,565002
975797,974015
457285,189944
17839,123241
490991,312145
550588,566940
789646,113305
836323,460431
5968,885049
684622,286974
779252,855698
960608,727093
607923,788409
749604,93227
555142,769710
456914,414458
621069,980963
891374,282199
920647,637580
859815,281575
222637,870216
573286,453205
761060,709204
456672,239298
28951,671273
490991,467348
434960,36262
247332,304375
525679,423853
338904,105656
855148,204085
867449,576807
816729,966353
329746,844869
858272,580631
945216,294148
311438,105312
347034,823437
26339,426178
144661,855440
486244,370841
646550,408055
506975,982298
677074,909382
844441,401398
369015,119360
498336,538561
950113,392654
76153,90064
393767,278776
847754,82511
803860,655278
566320,848180
343766,338353
848301,52358
910395,16579
705911,962898
719379,272455
947981,495706
559460,872114
866208,513909
931285,534927
869163,685533
953620,358327
67650,596671
963102,257731
692485,185359
659624,893674
993958,933230
821010,401209
167428,432458
272474,877707
983815,322211
833419,254229
82867,229263
554961,963780
413230,273384
773673,440659
545828,151365
487496,839591
916788,395609
75817,156521
994325,182954
440296,69452
495464,232682
363955,194718
412193,766370
165432,190949
936527,414263
592436,414055
578874,833496
289958,232379
330149,176083
874916,267929
835900,747702
177664,652810
81807,417877
964827,155463
473163,589606
531505,315405
819193,23948
758352,568312
22678,730673
268120,185364
869432,350380
816733,610605
110178,38275
246144,368257
972650,342996
464925,25035
776300,789094
108061,521415
221865,732601
24782,781048
670780,276152
182801,871768
627142,354545
665808,626867
268643,327591
566142,256228
196751,182869
636431,664423
712090,145854
301897,774677
930462,911478
245737,3155
879490,234737
744826,717620
284154,252142
292935,992870
787090,529601
114489,854374
666983,968838
832543,36119
303056,958183
458313,113579
208111,178674
239351,555362
165903,340059
758139,492357
471902,877112
629891,855826
291958,727068
192756,270566
928462,333167
740052,249083
94602,147006
68595,225536
552946,575783
993374,702086
909920,502307
835567,618889
709920,384955
937475,399507
690966,676885
211343,10643
363393,38904
850580,930672
216201,548041
15623,116621
418233,82148
290608,149568
250586,775201
372269,966183
669619,354667
917243,720172
625938,124908
445807,523826
647995,183953
629938,154837
442366,259890
526997,83314
323130,813621
544712,227215
396125,485935
367630,222156
702616,782921
378656,940715
105845,213121
69406,661583
399536,218316
458996,276812
703617,723235
62044,864199
97205,732627
450793,240537
758406,675247
992771,193964
25717,853004
44069,651105
254432,226744
513629,271835
412744,91918
592180,362980
737070,600030
320214,420490
672629,917040
734366,229777
769791,101258
206697,466470
207671,885808
968777,338918
402312,668947
308873,137924
547743,138593
786109,357292
196929,757371
469994,564993
837618,809531
7355,988998
744498,13319
16083,384079
12845,663623
91580,156511
796295,234952
316024,226293
130336,612267
440557,569902
904819,555639
498125,828316
181867,608668
810603,971098
346621,760757
149045,826716
900743,352404
44815,436862
879068,224379
440252,853062
902993,655908
504414,969722
756732,159237
127975,270850
909835,296178
965289,789580
786495,174353
102148,443273
419841,18617
913473,414040
283844,420291
312335,431548
891684,430627
157759,491633
105341,712228
796147,373480
534714,220289
33032,710582
563387,69270
835445,215579
262098,111345
352488,965645
592218,133921
902845,287492
791095,334233
888386,184379
941325,217217
714433,89131
141743,177909
316819,407822
389996,129568
913547,720396
134369,891580
797197,532780
451966,871157
612435,953240
825639,625771
351451,428249
37000,160964
579894,310321
390854,917169
929582,26346
677646,280166
811991,596164
624848,837739
780364,22996
588078,763651
546372,100745
410254,356215
20879,384555
519164,564109
502868,372227
402964,76028
19523,621462
34235,323948
449012,981214
524652,456452
900906,724842
600209,303637
470120,284908
699321,193659
203147,723142
856302,794122
654846,104931
622018,32
561885,941741
530037,527986
871504,508355
252462,92307
952257,877262
88236,863490
182519,190949
828138,317668
461097,372111
187094,244978
261107,731266
267137,390405
247790,718792
281575,859815
935225,373682
658023,145042
717939,74174
855440,961912
130950,440658
124782,928315
393805,937761
673840,562052
469094,133994
124584,124122
370767,681672
421268,132342
44172,700583
826811,307805
577381,699910
981950,349821
148878,376033
556342,104826
597924,603475
10109,340224
329756,897592
535622,825478
344419,32388
534482,266487
438842,103069
67837,238359
475746,338380
700181,993488
294485,384319
213021,594055
995964,323738
959113,383450
907943,25686
134491,770121
607494,980925
337381,666885
642955,622350
38523,629893
596666,353169
899186,617239
250226,920960
857171,988055
682033,254597
359915,743527
157638,38425
53386,498047
249004,866057
510426,765543
905108,220661
609377,912233
778520,953793
332712,357599
792950,135674
538922,742911
139589,452550
810759,968374
802429,919697
667101,383450
441788,905651
991848,905049
821904,875291
217451,943645
510850,296192
474819,443028
460832,793977
8526,267969
280135,443890
826971,850155
450881,872017
687055,643395
151831,430729
449129,535000
478942,46599
252927,82866
615617,137926
589048,4701
490664,804714
989855,114647
227472,374947
492741,155118
356103,923510
489877,165702
347977,246895
66197,568965
399296,48936
812579,301503
318557,165472
698680,291032
854675,488905
833254,634764
645734,258925
334764,364590
804891,817902
329362,208363
286665,547128
787442,268765
806015,418552
496763,162742
370834,937359
331977,161605
396857,968954
447839,211227
77616,780969
181901,866999
174672,716716
185580,239058
509504,387794
802042,461658
463048,760069
75616,397974
362189,528605
643823,188705
254842,983632
51018,70119
228235,633133
842680,766086
479097,393871
649118,71947
696071,788450
449299,929190
27423,854266
467066,380362
292309,65126
122054,500027
798756,392339
48398,305951
258950,756215
526193,656398
887165,728942
270718,221071
252775,139807
653374,325444
941907,439114
340733,631469
219964,483561
94523,44189
647470,247565
835440,155002
252153,709991
929971,617318
275810,279776
569864,315144
303041,811892
96677,419842
466249,382292
473167,411230
830701,870547
481770,525744
200053,354899
654553,43285
140354,272812
930648,505154
119907,838072
700279,679922
704318,535034
884855,904924
894838,367741
411684,496992
824198,967011
170,447173
174578,485327
849743,846862
162596,434328
349533,225297
524006,63271
290416,265412
878661,677616
794473,957397
191249,315197
901730,582397
994632,27243
5501,352581
615737,719102
80231,623222
291246,338021
366830,188242
397548,494064
882935,70934
300257,190905
515235,582726
498716,255509
79159,75469
529907,646397
752817,963871
226351,339197
389915,884896
268179,366951
387793,731588
843947,672044
165550,153856
259980,352206
377594,102786
937755,42843
894506,263000
152382,331742
267259,62179
174542,584592
852477,613949
394806,661608
401760,116677
358329,969055
365182,757176
696484,566246
981003,30305
965776,540593
805253,857604
822777,975134
499805,346506
953803,185417
226176,374701
725463,702210
302053,184830
821613,988368
499536,183730
242306,407199
647106,161250
988100,711622
769791,289958
886784,310529
65592,474482
598307,761335
852526,961540
506482,167023
730525,151762
383778,408772
796558,477339
668208,518758
554653,901140
667249,442937
910395,301900
766352,947472
317400,683958
359310,706885
67703,124122
992398,185000
721477,410277
682821,903760
953229,282442
500747,882835
928452,383891
301947,932354
30773,145259
793341,664458
234662,214550
337328,803860
479088,188411
469312,492664
253381,743275
127186,185756
186184,772867
329356,235137
107377,138019
816290,894812
353792,580782
213913,646923
579228,337485
910816,446759
829348,178419
934153,65571
469071,579724
774696,363047
921895,810263
949164,163690
89102,436623
104931,654846
202610,585776
139807,337261
823201,750723
599769,131841
669630,219784
907448,582008
68178,927736
431963,372860
395423,963905
369810,542301
392424,351346
204468,551228
849816,497011
471833,260866
15810,99524
706032,642828
437966,711877
245630,761700
892095,347634
555125,302580
973021,357271
847859,8422
701136,509250
896636,547521
429412,234262
834278,715637
967941,117322
51944,741234
660915,435455
406737,890425
1557,440444
314233,962678
243773,184852
147577,169287
362373,629414
599027,798643
615496,470137
499701,980622
174001,496048
338720,598541
525806,762988
39768,101898
641043,63018
296731,724713
214942,453760
444549,700
740618,387182
484381,467370
308940,161112
361743,288346
31552,901853
353282,287700
763170,835808
3453,780226
742685,485334
912107,134960
26909,972332
514240,84498
362785,12157
153683,748811
175035,855332
920823,741760
21240,648627
167413,125008
515006,366869
967611,263928
984150,266307
292465,783590
74914,22996
568754,807995
5854,154323
416838,996963
877835,875983
103931,95328
77629,39225
820746,551581
494836,954259
3137,70612
46455,704655
492752,283351
801883,901908
351134,33742
226910,732883
215974,813468
400376,592034
61099,874860
311929,80003
179615,71187
807884,481406
349027,357817
43423,951171
683235,883952
718955,915277
86119,431020
129909,363654
956071,976113
3262,948026
296180,507270
178593,366567
586750,841540
600689,414179
21547,183700
734900,731185
341009,57604
776835,865903
68173,69330
50610,55997
981208,178230
892468,324551
747790,8989
21736,531641
604866,7895
744899,106753
492586,822645
833067,698312
437412,738728
562297,6232
601494,189080
408772,981083
31469,384954
81390,467406
859162,517782
861747,815893
191808,580782
880129,562530
479927,3371
386519,192124
455566,796000
945701,126784
256149,419835
833288,394275
366336,759262
622127,524724
726188,290639
416355,455832
501182,401375
865055,596113
958684,538374
167754,68871
520411,796240
529211,707769
729425,857700
362521,534028
958602,558301
118152,333564
252924,284351
661154,631702
402511,985552
284926,521719
8495,990913
277194,497675
473854,611247
861253,872160
402849,911599
287324,462170
155756,295219
78385,208842
434523,402376
322018,630667
62481,325383
868081,758710
408287,189534
326776,349048
238195,932824
210638,878922
716655,799244
46185,379743
970678,134920
178849,608418
313171,857320
537430,204510
720692,469975
767127,192587
70283,412672
593663,461822
641128,652731
504004,926032
180734,310877
238460,170725
860583,183005
313658,317193
135213,697371
936527,788450
131125,386987
117245,371203
24082,658279
925281,577820
533909,438588
410216,426463
257088,341079
76970,416163
598865,849725
179308,149827
396035,920440
822003,809574
317657,10984
286316,806166
779232,701923
511460,481922
255520,624336
182382,301225
22996,4146
683425,145022
311094,995291
354476,377543
90121,747685
162069,949838
870936,315875
256738,182040
267152,136128
781226,485815
589058,620528
557089,558874
303056,363976
979437,437448
985844,901030
468896,162319
7855,777719
988559,707597
594934,772339
316362,699942
4286,922435
698824,380486
997322,129866
491358,959558
453817,967557
511461,633046
172752,442323
360057,502078
645361,715319
825442,387450
713729,69923
640773,783601
276129,219806
731993,612425
603766,666396
465249,257789
672528,118525
171821,510508
250691,378287
438185,845311
510114,831170
608063,232768
216757,48312
740554,96391
114687,210021
697060,424173
288251,360263
49463,349092
655551,958825
175845,157004
496297,545316
962683,456719
520622,101498
77825,418642
432721,923494
319445,930991
560585,83342
930004,437919
564544,197387
627766,383793
937475,525679
954924,857739
498391,598592
864405,378814
668966,990043
351358,109391
991020,767450
967493,313741
540732,446043
174687,830220
913283,457701
677310,876909
175138,915866
665808,27671
298636,615923
655655,239598
316241,260822
886036,611323
626872,96636
317040,584592
790551,607825
163736,105042
956590,278622
389322,654238
914597,974916
141685,93187
477798,303056
332282,640142
634904,142891
832032,826513
572292,108109
441013,644891
701252,680053
908650,847746
281551,946251
249083,748377
838664,163511
376001,445221
896737,271464
211681,80220
176159,237057
89555,419563
602362,312227
869981,245011
445213,326388
602621,328198
153688,962212
526201,542424
608960,796968
335881,630266
947476,869883
208048,649917
679805,861385
546930,692553
198103,127501
631265,224099
346472,192770
177410,185417
859284,387279
705231,642659
651793,4654
129895,991770
121578,885980
21432,872891
638216,191422
446745,330759
621737,983563
623092,455435
937825,906047
570261,237500
638610,891986
88558,810439
743719,315863
641722,324865
894584,405673
735105,572556
792305,107121
425838,843947
419995,518175
427138,653645
163302,546560
735797,823336
358545,109894
671349,690427
888323,319920
125461,593440
172588,390315
302155,391895
543846,547606
793679,817576
365514,185236
681379,559805
991400,3208
338021,159872
58181,161448
871131,20743
97259,14606
2317,146508
187274,321971
512799,400120
619645,801824
391727,275959
24649,749687
450252,877618
666839,930067
551681,555441
732989,447602
420658,497638
725075,964712
481123,629938
596980,561813
256738,596528
13887,233476
542460,17767
553622,633972
410711,145042
147112,718530
235322,442654
168397,227586
619427,794384
115132,183272
371762,469813
234066,76586
717379,830039
267049,266513
304749,277742
689220,951640
121931,796683
234066,576063
61257,540352
338823,276903
528306,503805
92311,831107
432421,594581
773975,304884
686718,500701
521164,413372
731456,483263
824413,851988
283212,261007
469348,458493
864434,173666
817005,96492
643072,445371
339953,745547
876286,29817
776929,463999
905425,434145
368793,993438
452551,961865
150497,642140
692860,800508
229817,18130
408849,683
668005,406323
578015,12236
225941,623786
954917,961586
603024,798600
346136,674265
567146,216482
481235,798281
549444,188177
412188,384820
119149,958602
332456,681834
937395,365043
92456,343504
663134,907799
617370,49549
795519,305185
666707,111609
623391,213077
291268,720256
798321,385021
133205,44403
991566,680313
132154,855844
806055,62220
967595,60479
170415,673421
165669,108065
778291,561979
532681,713186
235210,348718
288490,548808
677945,73035
301475,879905
789257,607440
149236,209483
719703,447474
54964,807603
523849,701136
621069,162955
79731,250323
254122,657472
94602,75777
927266,245952
136748,55814
106988,654753
858712,218591
414309,895714
423084,168657
216320,845919
875359,91947
697464,293899
16497,575381
147853,660250
546247,327981
39286,585248
320511,315854
591516,112522
694521,225883
495808,52669
578152,398116
974383,721477
205296,806705
765019,978611
290862,361577
430639,23841
4146,967234
708483,776217
433491,773856
197030,827314
861487,728213
813001,898076
206085,946306
354430,681625
859936,25355
918165,391527
437699,525741
580495,726238
21637,550546
940709,275633
548550,453565
953530,384358
334210,572136
672296,691501
753252,485563
732938,26287
768610,28706
35616,343177
228160,215656
790078,489685
944404,419190
51200,861150
91442,680199
407466,707627
658873,747689
898932,897606
221637,657860
825528,580394
175521,690448
674885,755489
289352,889770
135514,495592
861838,808565
781833,703476
860040,707527
213948,644215
905435,212812
196372,72347
615,38967
366489,635732
710870,584963
694855,393948
541531,506520
530283,591654
190380,657373
109164,716278
561428,815025
174252,825037
574273,889214
681649,82758
448450,505235
736317,361527
174724,734803
40123,308542
668021,922506
745547,339953
776456,354904
26993,369861
586482,84950
254107,510681
668926,610207
946373,148595
648412,314
507558,755231
998712,266054
475692,202459
973645,405507
671949,95659
769989,861953
992712,388531
724624,784342
6075,402347
792895,783032
537754,835682
468111,792954
953620,866362
254959,47250
380355,4146
585438,839181
175588,368500
497199,786990
330473,340745
76026,617996
322795,539271
557026,392145
149025,437967
692771,101309
26824,793344
789956,380106
561617,411585
57875,545728
548495,566248
653998,330422
489908,712830
188359,88936
291399,321654
687055,334265
815859,565052
8495,430397
993506,712582
761600,867449
661503,134705
428249,351451
777681,50285
379904,579894
134079,835682
439517,578799
868481,690053
96881,800836
634237,496692
846354,991239
534660,898139
205787,969608
608603,368685
119500,170725
376775,715729
115955,708158
946543,977937
873956,225883
698712,998495
407152,213622
827040,517009
13229,206329
283647,208599
293786,509255
428546,118016
686190,933539
311295,36037
431901,270361
310263,882261
801756,105757
168752,671349
724446,966712
472331,671894
966406,463480
361302,455912
311962,934057
463746,26405
123928,593347
603963,781646
364267,446687
943436,47958
256484,963311
404524,625117
440172,335834
806302,926292
962249,870403
1724,184619
81621,317040
642693,881579
785800,734865
242306,679331
285836,31839
162948,970676
377167,641310
36037,300683
283227,871416
141361,161445
103654,181906
270292,174487
869989,304749
17964,854760
138312,525679
100856,381134
431292,507925
993074,555604
282088,785286
19964,178433
771698,64474
50407,826951
18137,134479
427100,14782
275788,373827
229126,888702
682064,748891
469725,70221
319454,24169
920364,973841
166707,550489
405210,61023
220449,528303
184676,648483
758956,637358
608714,559142
498171,283211
938245,242153
821313,681437
453409,329543
366232,993293
592034,196727
462383,31743
740834,809682
599448,71160
250398,175954
464527,749628
382615,760847
934709,928900
552386,589540
737751,838240
286607,662993
719298,83969
675221,68833
85669,937673
510661,520756
928691,382061
557493,483024
315200,642017
182163,709836
891187,513328
808793,573293
876093,925232
976514,229623
624093,724977
972058,855092
317432,400670
157143,203796
705944,921185
314758,380382
653133,511913
400951,215956
550140,533951
312735,676625
353152,835981
477097,911478
661652,638779
958006,4805
324353,554245
447517,974940
633046,507610
751983,985324
132154,149461
805546,400730
836983,461041
476097,342411
276402,208251
85292,642819
340097,92496
584874,66369
725702,766471
399228,853040
417559,509436
412356,955171
324332,629976
25331,90879
473547,589136
789934,895699
816763,781838
400589,120256
158319,841648
945824,964734
717159,790252
147580,423387
772591,680124
600410,822498
790976,900930
25339,774124
727528,414263
374,225534
739490,759871
55633,23640
661282,304096
774554,777209
820298,879399
634584,299300
751923,447507
148850,539018
29353,251013
769362,620586
418552,786267
877578,859522
448049,669446
141741,11978
340461,797594
653360,581955
993942,795074
947840,141490
641029,497231
981899,466481
383899,808985
994197,814219
85513,904366
847398,550314
124059,342626
33566,802704
2365,545768
29529,108869
314,914765
657809,72542
778720,446375
964057,173024
180734,334597
830140,116249
372172,342330
923906,393893
18506,692365
410711,574251
412193,172861
990975,320670
91668,506582
485815,198932
223979,795972
49178,624792
507487,93187
