672,4855
673,15182
674,2242
676,17027
677,17839
678,4916
679,13325
680,843
681,20251
683,10207
684,17573
685,4079
686,12120
687,20212
688,2870
691,17947
692,18704
693,222
694,20006
695,12569
696,11693
697,16393
698,17286
699,3856
702,14949
703,3907
704,18206
705,16536
706,2880
707,17384
708,3128
709,1395
710,2945
711,3219
712,21337
713,18892
714,16478
715,6867
716,10072
717,20106
719,6401
720,13398
721,10189
722,12995
723,9675
724,3902
725,16279
726,10508
728,10173
732,7755
734,5991
735,2651
736,3956
737,6759
738,18197
739,11687
740,17808
741,5512
742,4711
743,9715
744,15530
745,11810
747,13170
748,6521
749,9275
750,10530
751,19554
752,7075
753,7944
754,4037
755,11851
756,18611
757,2407
759,8381
761,21777
764,905
765,15415
766,4192
767,21563
769,6362
770,1111
771,5517
772,18440
774,19853
775,5380
776,16196
779,13609
780,14278
781,16861
782,21987
783,13698
784,12733
785,10845
786,14691
787,21933
788,18156
789,13030
790,19691
791,16614
792,14765
793,12058
794,6139
796,20625
797,6508
798,15169
799,1436
800,12465
801,8931
802,10680
803,4121
804,4250
805,14294
808,479
810,1476
811,17142
812,5995
814,17184
816,11998
818,2982
819,14744
820,19873
822,18507
824,6477
828,10887
829,13530
830,17243
831,10579
832,19556
833,18899
836,8739
837,7546
838,715
840,5271
841,7503
846,4093
848,602
849,17657
850,8443
851,12312
852,14680
853,7684
855,7163
856,16320
857,7347
858,1378
859,15078
860,15641
861,15854
862,5782
863,6464
864,5880
865,6134
866,1431
867,5339
869,6068
871,20288
872,11558
873,4775
874,5644
875,4226
876,12893
877,9960
879,15661
880,5986
881,10698
883,833
884,17167
885,10037
887,16909
888,15145
889,8763
890,1707
891,3545
892,21096
893,11620
894,1548
895,12463
896,1632
898,15335
900,1004
901,20896
902,6661
903,16989
904,9945
905,19636
906,3469
907,13994
908,12999
909,10426
911,19841
912,21109
913,15806
915,2034
916,8910
917,17317
918,2103
919,17371
920,3246
921,20638
922,13506
924,387
925,21757
926,4426
927,2667
928,17570
929,21346
930,15733
931,6451
932,16316
934,7128
937,8409
938,15252
939,3615
940,18283
941,2805
942,15032
943,9149
944,14177
945,18074
946,14735
947,3459
948,18946
949,7346
950,15942
954,1458
955,5839
960,13888
961,14317
963,16768
965,2807
966,3119
967,18444
968,15242
969,18295
970,20732
971,13426
973,21568
974,19753
975,13422
976,264
977,14269
978,17238
979,9553
982,16600
983,18364
986,6669
987,2812
988,10082
989,12318
991,18129
992,19342
994,3296
996,8735
997,4379
998,5211
999,4923
1000,4190
1002,2092
1003,1974
1004,1109
1005,8774
1006,3131
1007,11116
1009,780
1010,15003
1011,13413
1013,19987
1014,7028
1016,18557
1017,12416
1019,18881
1021,12138
1022,12116
1024,12674
1025,63
1026,21270
1027,20624
1028,7822
1030,10555
1031,13438
1033,9120
1034,21838
1035,18934
1036,10880
1037,12168
1038,2475
1040,3656
1044,3009
1045,9351
1047,10193
1048,931
1050,17746
1052,16141
1053,1878
1057,16735
1058,2261
1060,6743
1063,3145
1064,2425
1065,10600
1066,8297
1067,16910
1069,5096
1070,18620
1071,16126
1072,7209
1073,2522
1074,20740
1075,295
1077,11884
1080,8560
1081,21587
1083,20644
1086,13508
1087,5803
1088,16129
1090,16634
1091,10988
1092,13747
1093,5462
1094,10898
1095,6162
1096,1562
1098,11745
1099,7727
1100,7218
1102,12925
1104,15342
1105,8089
1106,13782
1107,12700
1108,10672
1110,13636
1111,4815
1112,10800
1113,6818
1114,7865
1117,17314
1119,3471
1120,92
1121,14109
1122,2449
1123,17358
1124,3169
1125,8267
1127,18215
1128,17306
1129,8643
1130,16801
1131,11691
1132,8791
1134,8789
1135,4739
1136,17383
1137,4429
1138,9085
1139,12929
1140,9097
1141,9253
1142,14277
1145,2872
1147,16211
1148,16756
1149,9481
1151,18330
1152,9250
1153,7242
1154,7259
1155,10921
1156,19229
1159,13109
1162,16809
1163,6862
1164,17504
1165,3695
1166,11206
1167,6351
1169,9327
1170,12137
1171,16356
1172,254
1175,19245
1176,9432
1177,20811
1178,18153
1180,3939
1181,17146
1182,3736
1183,11288
1184,1019
1185,11039
1187,11500
1188,1177
1189,2759
1190,10706
1191,4554
1192,9218
1193,4493
1194,14916
1195,5364
1196,9473
1197,4814
1198,7611
1200,159
1201,2939
1205,8312
1206,13993
1207,6898
1208,18170
1209,5671
1210,1324
1211,17850
1213,18130
1214,10192
1215,13445
1217,5249
1218,5267
1220,19665
1221,3820
1222,2929
1223,6033
1224,8070
1225,12464
1226,13482
1227,13481
1228,11499
1229,5842
1231,4755
1232,22057
1233,18428
1235,14157
1236,19947
1237,6974
1241,18558
1242,2465
1244,10288
1245,11538
1246,21594
1248,16298
1249,2931
1250,935
1251,87
1252,18822
1253,16709
1254,17392
1256,20411
1257,14687
1258,12799
1259,15035
1260,20314
1261,8266
1262,12734
1263,22051
1264,12899
1265,6412
1266,4232
1267,1986
1268,12486
1269,21544
1270,13287
1271,6687
1272,8153
1274,18198
1275,5133
1276,19173
1278,21281
1280,7637
1281,8299
1282,1240
1283,14891
1284,9322
1285,17266
1286,16535
1287,15033
1288,18131
1289,20260
1291,17829
1292,17705
1293,8344
1294,14262
1295,6405
1296,16598
1297,1343
1298,19922
1299,14223
1300,16763
1301,6494
1302,12972
1303,3982
1304,10473
1305,2558
1306,16161
1308,18108
1309,4410
1311,3097
1312,2220
1314,4647
1315,21112
1316,13912
1317,18614
1318,21110
1319,10793
1320,13662
1321,9925
1322,6626
1325,19703
1326,11534
1334,645
1335,4989
1338,17543
1340,8496
1342,21065
1343,10159
1345,20145
1346,3431
1347,16412
1348,12646
1349,12191
1350,1863
1351,3833
1353,12867
1354,6500
1355,559
1356,8425
1357,8708
1358,17303
1359,1903
1360,6332
1361,2218
1362,17388
1365,18372
1366,16112
1367,12146
1368,12442
1369,14290
1370,5172
1372,5299
1373,9072
1374,14008
1376,3409
1377,12161
1378,21452
1380,8277
1382,1978
1383,9286
1384,15301
1385,17536
1389,5375
1390,3574
1391,2976
1392,21549
1393,16923
1396,13112
1397,20805
1398,4586
1399,6357
1400,18727
1402,20183
1403,21315
1404,363
1405,14894
1406,12301
1408,18494
1409,10281
1412,16818
1413,2788
1414,16723
1417,7248
1418,14715
1419,256
1421,1912
1422,18869
1423,7699
1424,2225
1425,2754
1426,10692
1429,21550
1430,15354
1431,2718
1432,15580
1435,7352
1437,19402
1439,21745
1440,2654
1441,21063
1442,15407
1443,12276
1447,8941
1448,7902
1450,3290
1451,15411
1453,16633
1454,10760
1455,14080
1456,16840
1457,8346
1458,16055
1459,12118
1460,14498
1462,16833
1463,8244
1465,2869
1466,11641
1467,5507
1468,10254
1472,18896
1473,3248
1474,3961
1475,2678
1476,11083
1477,12399
1478,1766
1480,1459
1481,12072
1482,6503
1483,21406
1484,21490
1485,1375
1486,11418
1487,888
1488,12987
1489,2077
1493,19053
1495,13427
1498,5234
1499,4637
1500,16888
1501,5285
1502,14348
1503,2354
1504,4817
1506,16666
1507,14635
1508,19514
1509,9332
1510,19042
1511,4517
1512,1647
1513,1592
1514,13607
1516,6820
1518,15579
1519,13420
1520,13546
1521,11439
1522,1025
1523,2160
1525,710
1526,18196
1527,7691
1528,16916
1529,1441
1530,19143
1531,17433
1532,2826
1533,18493
1534,1090
1535,18999
1536,15801
1537,12414
1538,6084
1539,4756
1542,2536
1543,12368
1545,21374
1546,4718
1547,9935
1548,3268
1549,12526
1550,11326
1551,6893
1552,9156
1553,19397
1558,12852
1559,4166
1560,19669
1561,6235
1563,430
1564,6914
1566,2128
1567,1816
1568,21036
1569,21393
1570,4373
1571,6998
1572,20574
1573,5415
1574,20460
1576,460
1577,7565
1578,3323
1579,11460
1582,9938
1583,15144
1589,2645
1590,8117
1591,3205
1592,16658
1594,15388
1595,13390
1596,8875
1597,19986
1598,18484
1599,18222
1600,19405
1601,20217
1602,10608
1604,19581
1606,21607
1607,13172
1608,5216
1609,8506
1610,10450
1611,20417
1613,7732
1614,11350
1615,12973
1616,12494
1617,2748
1618,6364
1621,16058
1622,21509
1623,6592
1624,17199
1625,5909
1626,3031
1627,21277
1628,8348
1630,39
1631,1183
1635,20243
1636,17048
1637,17247
1638,17923
1639,8013
1640,9564
1641,11044
1644,3990
1645,75
1646,8709
1647,1546
1648,16651
1649,6952
1650,11230
1651,19027
1652,14384
1653,1649
1654,13416
1655,10361
1657,16332
1658,2501
1660,2339
1661,18762
1663,21814
1664,8408
1665,21634
1666,18150
1668,12656
1669,17513
1671,20794
1673,9296
1674,19094
1681,21603
1683,9355
1684,17948
1685,7925
1686,20038
1688,16652
1689,292
1690,2047
1694,3793
1695,17274
1697,17911
1698,17477
1699,17616
1700,17085
1701,19647
1702,13502
1703,17701
1704,16231
1705,14645
1706,20781
1707,19521
1708,16226
1709,21093
1710,16324
1711,17548
1712,5722
1713,17122
1714,18512
1715,20591
1716,17396
1717,17261
1718,8845
1719,5208
1720,20522
1721,17766
1722,3679
1725,9398
1726,18463
1727,14918
1728,10151
1729,12866
1733,9487
1736,5824
1737,21662
1738,20132
1739,14092
1740,17376
1741,2751
1742,15527
1745,6423
1748,17507
1751,20117
1752,10391
1753,16220
1755,9870
1756,20354
1757,21001
1758,9789
1760,18398
1761,12647
1762,16029
1764,15809
1766,7852
1767,1832
1768,7940
1769,5882
1771,235
1772,8190
1773,21638
1774,18402
1775,934
1776,637
1777,17901
1779,9712
1783,17525
1784,11403
1789,11778
1790,19800
1791,19538
1792,10466
1793,7712
1796,6590
1797,16079
1800,16383
1802,3105
1803,6872
1804,20795
1805,15541
1806,7161
1808,3435
1809,17506
1810,6172
1811,16260
1812,6324
1813,1607
1815,17249
1817,18425
1821,1024
1822,16798
1824,15224
1825,5955
1827,12584
1832,432
1833,5542
1834,16331
1835,5151
1837,13677
1839,9064
1841,18623
1842,3662
1843,8939
1845,19403
1846,15547
1847,16486
1848,3523
1849,4105
1850,17488
1851,13348
1852,12711
1854,10030
1855,12474
1856,21637
1858,6173
1860,5560
1861,18357
1862,15434
1863,8814
1864,12322
1866,3606
1867,7015
1868,4494
1869,8591
1870,2898
1871,14876
1873,9413
1875,9386
1877,2927
1878,7809
1879,625
1881,12965
1882,10854
1883,19123
1884,16980
1885,2010
1886,21417
1887,3716
1888,6729
1890,13983
1891,15304
1892,1904
1893,11120
1894,3978
1895,7548
1897,5422
1898,10123
1899,5458
1900,6078
1901,10882
1903,10674
1904,10483
1905,11801
1907,10481
1908,20111
1909,20422
1910,5522
1911,9591
1915,9455
1916,10813
1917,21038
1919,543
1920,13431
1921,20204
1922,20240
1923,6976
1924,10049
1926,9729
1927,14820
1928,10795
1929,18268
1930,15375
1931,11214
1932,7044
1933,13599
1934,1586
1936,18140
1937,21449
1938,19138
1939,5657
1942,5590
1943,15780
1944,828
1945,2632
1946,1315
1949,17302
1951,20443
1952,1769
1953,11438
1954,3986
1955,20238
1956,10655
1957,18173
1958,17412
1960,5521
1961,8373
1962,9467
1963,6961
1964,14803
1966,656
1967,11942
1968,4030
1970,1021
1971,15881
1972,9613
1973,3155
1975,8180
1976,12093
1977,13329
1978,11969
1979,4859
1980,3712
1981,21677
1982,8179
1983,6913
1984,1120
1986,18629
1987,16252
1988,9474
1991,13890
1992,1274
1994,4736
1995,2179
1997,12451
1999,20189
2001,13988
2002,6988
2003,2247
2004,1747
2005,14764
2006,13921
2007,7101
2008,7160
2009,19837
2013,9226
2014,9456
2015,193
2016,12006
2017,16793
2018,5207
2019,17753
2021,17374
2023,3391
2024,18710
2025,12664
2026,4528
2027,15977
2028,12891
2029,1956
2030,13167
2031,15156
2032,16004
2033,19398
2034,6674
2037,21543
2039,7443
2040,9550
2043,19456
2044,6847
2046,17529
2047,15546
2049,2428
2050,21912
2051,9230
2052,6286
2054,7601
2055,10647
2056,13062
2058,19377
2059,5734
2061,352
2062,1171
2063,12638
2071,12822
2072,2204
2073,15479
2074,17803
2076,18297
2077,19346
2078,68
2079,13974
2080,16295
2082,2689
2083,14539
2084,8987
2085,16120
2086,5477
2087,11143
2088,17263
2089,8653
2090,11058
2091,14075
2092,13767
2093,16311
2094,15247
2095,12206
2096,973
2097,3729
2099,12941
2100,20731
2101,15843
2102,2535
2103,2963
2105,5529
2106,1253
2107,8358
2109,20589
2111,10641
2112,14704
2114,4733
2117,14557
2118,10371
2119,18987
2121,4432
2122,17704
2123,1794
2124,13528
2126,19124
2127,16035
2128,16274
2129,14602
2130,9154
2132,7358
2133,5374
2134,12707
2135,14665
2139,101
2140,6965
2141,11048
2142,11938
2144,9288
2146,6470
2147,14227
2149,1609
2150,3811
2151,7336
2152,6407
2154,11211
2155,17864
2156,14545
2157,3557
2158,9026
2159,16653
2160,9858
2162,14858
2163,13417
2164,3694
2165,21076
2166,18691
2167,17733
2177,12238
2178,8706
2179,18387
2180,14419
2182,4593
2183,347
2184,11689
2186,13583
2188,12650
2189,4754
2190,2310
2191,16173
2192,3144
2193,9730
2194,5101
2195,15285
2196,17366
2197,19085
2199,20395
2200,10020
2201,17198
2203,2673
2206,15734
2208,3468
2209,17162
2210,16560
2211,4646
2213,21798
2214,6718
2215,12034
2216,20675
2217,21290
2218,6395
2219,245
2220,20124
2221,11340
2222,14703
2223,9713
2224,6745
2225,14657
2226,20241
2229,11836
2230,12450
2232,6456
2235,7222
2236,21863
2237,20493
2238,21675
2239,326
2240,12376
2241,3353
2242,1475
2243,336
2244,594
2245,3566
2246,5049
2248,8368
2249,1237
2250,18187
2251,1195
2252,16783
2253,11265
2254,12236
2255,14015
2256,21558
2257,8356
2258,8795
2259,14834
2260,2211
2262,12919
2263,14903
2264,19007
2265,18698
2266,1616
2267,2527
2268,5295
2270,17502
2272,18782
2273,5255
2274,19738
2275,19662
2276,12760
2278,14379
2284,14346
2285,6659
2287,16978
2288,1743
2289,10161
2290,8322
2291,21275
2292,13057
2293,4526
2294,18517
2295,21434
2296,12892
2297,10869
2299,9096
2301,10441
2302,2269
2303,13479
2305,8576
2306,16194
2307,16441
2310,5402
2311,20733
2312,15056
2316,15174
2317,15825
2318,5268
2319,7446
2321,12759
2322,6398
2323,16958
2324,20693
2325,21694
2326,19268
2327,8544
2328,16352
2329,14073
2331,7294
2332,18165
2333,4842
2335,8279
2336,14666
2337,13186
2340,19673
2341,7893
2342,638
2343,15534
2344,6970
2345,15061
2346,18610
2347,2210
2349,2262
2350,11570
2351,12523
2352,11163
2353,13476
2356,5527
2357,10504
2360,7249
2361,2818
2362,18064
2363,21870
2364,16366
2365,8618
2367,15380
2368,15351
2369,4356
2371,6949
2372,8305
2373,2429
2374,3051
2375,4506
2377,18891
2379,10267
2380,19486
2381,3482
2383,17684
2385,7504
2386,21744
2387,20821
2388,16480
2389,820
2390,14701
2392,8217
2393,15332
2394,13251
2395,20373
2396,18101
2400,5751
2401,4329
2402,18318
2405,8668
2406,6582
2407,12311
2408,6808
2409,11714
2411,14581
2412,7233
2413,22011
2414,11702
2416,5899
2418,2208
2419,4068
2422,8663
2424,21496
2426,18369
2427,1159
2429,11988
2430,805
2433,17517
2435,20419
2436,760
2437,12517
2438,2861
2440,6643
2441,11889
2443,17453
2444,18605
2445,13066
2446,12305
2448,2481
2450,21451
2451,20424
2452,16070
2456,9575
2457,17144
2459,1907
2461,7240
2462,8175
2464,13686
2465,21734
2466,299
2467,17204
2468,10812
2469,19597
2470,14525
2471,19283
2472,20125
2474,14437
2475,1156
2476,6955
2477,4884
2478,16862
2479,10669
2481,6885
2483,21633
2484,3434
2488,1684
2489,7572
2490,7247
2491,18687
2496,8030
2497,19525
2498,3258
2499,11906
2501,4362
2502,16033
2503,20051
2504,17203
2507,5038
2508,11582
2510,11625
2512,7597
2513,20426
2514,6586
2515,9967
2516,20309
2517,10725
2518,21688
2519,2668
2522,3324
2523,10365
2524,7426
2525,5372
2527,21062
2531,19976
2534,9664
2536,12333
2537,4425
2538,6192
2539,10705
2540,5175
2541,11272
2543,2533
2544,16195
2546,16597
2548,1648
2549,20960
2550,3025
2552,2320
2553,4462
